Stationid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"3047",12,3,5,0,3,8,12,22,56,52,27,27,21,25,22,14,23,22,31,31,17,18,13,15
"79",27,13,9,3,3,13,42,56,161,191,138,177,164,184,209,180,205,332,418,298,138,97,61,56
"395",12,9,3,2,1,6,11,70,151,127,47,62,45,59,58,60,59,83,103,75,75,45,30,28
"3076",2,4,2,1,1,3,30,48,74,78,47,26,31,27,25,24,26,37,28,47,41,27,20,8
"315",9,2,6,2,4,3,79,95,367,204,164,163,180,217,186,196,298,699,500,244,95,73,32,17
"340",14,7,6,5,2,45,108,161,307,143,80,75,94,95,141,96,129,102,140,106,104,45,51,26
"3124",5,0,3,1,0,14,67,63,171,112,107,83,65,79,92,84,62,83,108,105,89,41,21,19
"3146",8,3,2,0,1,12,81,168,267,146,85,101,74,69,99,77,69,98,118,99,97,54,58,28
"526",33,22,13,9,11,12,90,172,407,395,211,214,288,335,301,308,367,379,263,202,152,121,85,55
"3236",19,21,2,1,12,102,1312,1300,506,83,79,79,51,44,76,81,89,109,145,124,99,79,40,44
"3144",2,1,1,0,1,17,15,95,84,60,47,37,29,47,58,96,63,68,59,34,33,36,23,6
"389",46,21,13,11,8,20,40,101,118,126,70,78,111,86,96,88,81,92,132,154,109,72,54,41
"488",55,31,10,4,9,146,295,126,174,318,222,222,211,251,283,328,292,461,510,490,310,196,149,99
"517",19,14,0,6,3,13,69,287,663,628,272,187,243,207,189,192,302,479,230,82,49,63,52,36
"3084",18,19,4,4,1,4,16,17,42,56,49,45,31,36,52,35,36,51,70,77,55,44,39,31
"3131",6,2,1,4,2,13,28,34,80,45,39,37,42,64,62,48,76,114,113,98,46,38,30,14
"448",23,12,8,8,5,67,240,351,287,253,187,113,140,164,136,196,206,349,419,349,229,142,94,73
"454",21,14,4,2,1,22,76,78,168,145,87,115,120,74,103,86,112,144,403,225,115,81,80,48
"394",48,16,10,9,11,60,112,319,437,158,155,147,178,175,208,214,220,250,280,232,167,109,87,70
"275",3,1,1,2,1,30,46,51,114,43,46,37,27,28,23,19,31,47,48,49,29,20,20,14
"420",3,1,1,4,5,3,15,61,122,115,37,44,51,61,56,40,46,43,25,39,22,25,19,17
"2017",8,10,5,5,2,7,20,43,143,142,90,110,104,133,117,92,247,246,116,58,64,44,41,35
"357",8,8,2,1,0,6,33,58,166,273,183,158,172,210,174,177,179,275,293,182,150,79,43,37
"2012",29,10,3,2,6,21,75,165,554,554,237,188,151,141,164,185,199,250,279,221,196,66,44,48
"267",18,7,15,6,4,9,25,87,202,340,139,136,113,116,122,128,193,376,216,104,76,69,44,30
"499",24,8,4,9,7,9,121,173,308,496,459,422,412,391,480,454,501,693,687,413,286,194,114,77
"399",10,5,2,12,0,14,9,26,91,103,63,79,39,53,39,40,47,54,42,40,40,52,17,15
"3077",12,13,5,3,2,5,16,36,139,116,61,48,55,58,61,47,49,79,79,77,53,53,33,16
"3052",7,0,3,3,0,16,28,36,108,106,43,45,36,24,16,23,25,16,30,30,21,16,16,6
"261",4,1,4,3,9,39,53,106,139,104,55,64,64,56,74,67,63,70,110,79,55,35,35,15
"3148",11,7,0,5,6,15,103,257,365,113,92,103,107,108,94,94,148,179,123,138,117,73,34,32
"358",72,27,12,12,8,35,328,410,548,427,348,298,345,370,447,392,485,743,824,598,442,315,145,98
"3111",12,3,3,0,2,21,19,26,88,69,35,38,43,42,50,38,38,55,66,62,66,42,23,19
"498",42,26,8,16,11,24,45,138,353,277,237,185,222,226,214,267,353,1100,816,373,234,205,151,96
"304",25,12,5,2,3,18,13,79,219,175,186,265,307,301,331,420,613,1136,1287,456,181,108,62,53
"540",49,27,16,9,8,32,54,156,335,445,266,157,256,221,220,253,310,483,542,377,232,209,145,82
"3054",0,1,0,0,0,3,9,43,65,21,22,15,18,16,13,14,8,12,10,19,14,11,2,4
"376",18,6,1,0,11,37,49,51,155,108,75,80,164,126,120,142,148,288,383,146,95,52,37,21
"3173",16,6,2,1,3,24,113,312,449,274,164,174,155,157,163,166,244,212,290,205,164,114,58,29
"359",12,2,5,5,0,49,353,631,777,396,181,229,229,265,300,416,796,2341,1157,178,66,30,22,12
"497",55,21,8,11,7,18,103,237,503,549,547,624,665,786,689,773,918,1446,1358,877,513,291,171,98
"433",64,51,22,10,12,29,184,363,389,130,135,200,194,187,236,221,256,306,335,307,200,170,135,123
"505",65,49,19,11,21,35,59,131,440,448,229,179,239,272,273,288,349,746,1145,459,282,169,147,107
"348",43,26,11,8,4,30,29,90,211,287,216,237,274,319,338,375,392,623,883,507,241,195,129,89
"297",52,19,25,17,6,25,105,269,388,264,227,212,222,247,248,239,295,452,475,404,327,269,211,133
"332",6,1,2,2,12,10,81,159,236,67,50,83,87,113,138,108,129,115,148,111,87,72,31,6
"305",25,12,14,4,4,31,60,203,374,310,248,260,258,279,241,302,478,530,323,252,121,97,51,51
"485",15,13,3,5,2,16,92,124,220,185,195,220,268,273,265,296,366,338,232,162,102,71,48,34
"2000",20,3,3,1,2,8,20,47,95,93,87,104,120,130,196,116,133,250,338,228,152,52,58,30
"422",16,8,7,1,2,36,95,166,195,114,87,84,61,80,105,90,89,206,193,167,124,63,63,26
"3233",5,2,3,1,1,30,69,158,253,216,220,202,268,251,373,331,507,491,294,154,50,40,15,14
"3091",9,15,7,3,1,1,15,15,55,25,16,17,33,14,35,27,31,38,43,56,35,28,20,19
"510",26,14,7,7,4,13,58,102,137,129,168,261,407,361,433,427,579,289,242,110,91,46,47,42
"524",13,11,8,8,4,12,138,208,286,250,113,163,188,278,307,304,440,613,227,163,87,58,23,14
"3244",38,19,6,6,3,3,42,79,184,197,140,161,200,209,240,224,251,309,300,277,220,124,106,93
"3041",9,5,3,2,2,5,5,11,30,14,23,23,41,20,15,15,16,11,33,13,13,13,3,4
"414",11,2,2,1,1,5,13,33,42,29,34,35,87,90,90,80,136,201,212,188,97,56,27,14
"239",21,2,4,1,1,2,4,25,62,73,44,46,52,49,61,68,78,176,243,147,73,76,43,25
"3230",0,0,0,0,0,4,1676,2389,1819,339,33,8,6,5,17,42,53,152,111,0,0,0,0,0
"279",30,22,10,6,4,3,40,74,236,187,123,151,198,224,247,264,300,466,507,371,264,151,85,80
"3176",11,10,4,1,2,21,126,184,323,113,86,81,87,77,81,83,81,170,212,144,109,58,44,34
"82",6,7,7,13,5,7,52,71,133,62,47,43,57,60,67,57,107,125,102,119,90,46,32,18
"3165",39,8,1,0,4,9,87,192,448,272,205,247,341,372,360,378,434,447,383,316,216,153,87,34
"3155",12,14,2,1,3,2,49,72,200,207,153,153,130,137,131,122,160,307,232,174,90,44,46,29
"455",11,17,8,0,2,3,31,140,336,140,99,111,171,168,166,209,295,624,242,148,87,62,40,32
"351",10,8,7,6,2,0,78,74,89,94,74,84,128,124,186,157,328,675,204,171,83,64,30,14
"262",4,2,1,0,0,1,34,81,201,88,55,48,32,29,46,40,46,44,46,47,34,20,11,6
"195",27,13,5,9,2,10,52,133,354,401,170,163,276,265,202,203,360,608,340,160,127,91,57,41
"3163",26,9,5,1,2,16,62,148,331,254,188,218,249,292,299,310,302,394,392,289,257,131,57,52
"444",34,20,14,8,5,22,102,184,324,280,255,369,516,640,706,647,796,1212,749,504,320,219,147,81
"168",22,14,6,4,9,11,82,145,334,441,341,391,468,475,490,578,625,1117,1010,548,279,118,53,44
"270",7,4,1,1,1,2,61,120,306,68,81,45,59,64,61,61,70,83,86,87,57,36,35,15
"3108",18,4,3,1,0,1,70,108,235,182,74,75,69,65,70,63,73,71,117,85,90,51,35,16
"3159",32,6,2,0,0,18,77,123,190,145,133,122,145,175,160,173,212,345,363,267,190,142,89,34
"384",32,15,10,2,4,4,10,49,227,140,76,73,74,87,85,82,109,84,110,123,93,65,83,87
"330",14,9,3,4,0,6,30,128,157,165,120,121,150,154,151,142,227,333,260,172,79,58,33,26
"3109",19,18,9,1,2,7,47,43,129,149,60,46,67,46,62,65,58,80,94,114,79,63,68,39
"3178",8,7,2,1,0,4,59,148,327,281,158,142,137,169,158,139,188,175,188,152,141,63,33,22
"484",20,5,2,0,0,7,100,259,544,423,190,207,242,313,344,393,607,651,353,194,93,27,35,21
"416",13,6,1,5,0,7,65,91,92,65,69,46,33,44,50,50,68,79,95,82,54,47,29,40
"3243",15,9,3,4,3,16,39,60,43,48,56,56,78,88,76,94,88,165,251,212,89,69,24,37
"347",35,14,4,5,3,16,74,111,385,256,189,241,339,409,367,491,626,754,619,541,389,234,204,102
"362",11,4,3,0,2,5,33,107,233,218,121,137,204,204,211,148,208,272,242,106,78,45,42,20
"274",16,8,8,1,1,4,8,51,86,92,43,46,58,50,48,76,60,83,80,85,53,52,59,77
"3107",66,34,15,3,2,1,20,104,136,164,127,116,106,115,135,137,153,174,205,202,117,114,106,80
"259",11,2,1,0,0,2,16,75,171,100,75,138,150,200,190,224,294,568,388,157,96,56,29,24
"501",12,3,3,1,0,8,167,200,205,310,171,200,211,245,172,264,304,497,559,398,211,93,73,35
"436",7,5,3,1,0,1,18,22,46,62,27,27,27,29,33,27,31,17,46,32,29,17,15,14
"276",13,5,2,1,1,12,40,72,179,174,123,135,106,112,127,126,174,248,390,204,118,76,55,44
"344",7,4,2,3,0,3,27,42,79,54,38,50,43,31,17,38,20,40,27,46,45,23,23,20
"143",6,1,2,0,0,11,24,60,205,106,68,62,57,64,41,64,59,88,87,87,59,48,25,10
"396",12,12,3,2,0,6,34,46,119,102,48,39,52,55,47,38,40,61,70,51,38,36,26,40
"119",2,0,0,0,0,0,18,11,24,31,52,17,14,3,14,7,9,11,14,15,13,3,3,1
"3101",37,13,8,7,4,7,5,25,57,40,46,39,59,75,64,89,80,110,99,131,119,113,86,77
"491",19,20,7,5,3,5,59,147,288,249,225,290,381,371,388,386,634,482,294,201,142,114,98,77
"508",25,11,5,12,3,21,46,225,421,392,330,247,222,198,222,216,225,392,410,301,194,122,69,54
"3050",2,1,3,2,0,14,4,26,78,74,44,23,12,14,7,17,17,24,9,24,12,16,4,8
"534",4,8,4,0,3,3,23,17,73,60,39,69,108,105,103,136,184,454,234,100,53,47,26,19
"3238",18,10,4,4,2,22,109,155,247,106,61,51,58,55,57,45,54,104,103,80,76,67,54,26
"3070",4,4,0,0,1,0,15,21,47,66,12,21,13,17,14,19,17,20,16,33,28,18,8,5
"243",11,4,1,1,3,2,4,54,57,29,42,23,25,25,24,35,52,73,111,95,57,46,34,19
"337",6,1,2,1,0,0,28,39,39,56,54,77,127,97,103,122,340,643,126,84,46,17,9,15
"3117",5,5,3,1,1,6,17,30,81,61,43,61,34,47,54,62,51,59,59,64,48,30,17,12
"397",10,4,2,1,2,4,11,55,125,88,48,50,53,37,53,40,50,49,65,71,62,30,26,21
"3235",5,2,4,3,0,4,13,112,368,288,117,119,139,150,137,152,239,263,117,65,35,13,7,2
"2023",5,0,0,0,2,1,21,58,119,83,99,108,111,130,98,126,304,415,98,75,58,45,20,12
"232",17,0,6,0,0,2,11,25,50,44,52,91,93,101,142,141,142,120,139,85,71,35,12,17
"3072",3,2,1,0,1,0,25,50,86,34,17,31,22,43,16,16,14,18,16,11,20,15,18,8
"365",18,9,6,2,3,7,27,62,90,82,43,43,43,41,35,31,39,53,50,59,45,32,23,21
"3049",6,4,0,0,0,0,22,34,78,44,25,26,20,16,16,11,18,18,20,21,29,16,12,15
"406",7,2,5,0,2,10,29,102,251,152,74,61,56,62,67,77,76,124,103,87,94,47,40,25
"3090",58,21,20,14,1,3,34,53,134,235,82,79,116,129,127,144,169,292,419,345,213,150,96,96
"440",8,7,3,4,1,4,59,115,275,152,114,154,214,212,194,263,356,411,196,129,70,63,56,35
"418",2,3,0,1,0,15,13,39,86,33,37,27,34,43,42,32,39,68,104,96,69,31,22,27
"2004",29,10,7,4,2,8,32,117,149,106,132,134,194,186,215,251,286,541,335,225,138,115,58,49
"3119",32,19,12,3,2,4,62,80,93,106,52,63,86,92,94,92,151,305,393,286,150,116,95,63
"364",9,9,7,5,1,5,10,43,105,111,75,43,60,72,52,45,49,64,78,53,42,48,39,22
"373",3,4,6,1,0,1,7,25,44,60,27,34,25,35,50,47,43,44,38,34,32,24,11,13
"3060",8,4,3,0,0,1,6,14,50,34,27,17,18,27,32,13,13,25,25,14,23,9,10,2
"303",11,8,5,2,3,2,31,38,133,108,89,161,182,205,219,247,301,499,624,403,196,89,46,38
"3246",4,4,4,2,1,8,12,45,54,114,78,72,61,88,72,98,92,142,132,96,84,70,33,18
"3241",3,6,2,2,0,6,5,23,25,78,35,36,18,20,23,17,11,14,18,14,15,16,8,9
"356",3,6,2,18,5,3,43,175,493,397,211,102,108,81,113,121,105,139,118,119,69,52,30,17
"244",10,7,2,0,0,5,39,67,196,157,64,48,44,32,40,55,72,73,53,62,39,38,24,8
"3106",9,1,1,2,3,5,41,116,196,66,55,41,37,42,39,71,43,79,90,113,72,38,25,27
"3134",14,9,1,3,1,10,43,123,174,145,83,82,84,77,102,93,135,256,210,139,82,44,35,27
"3096",19,17,6,8,1,0,11,39,88,80,65,70,68,85,80,93,69,86,115,132,103,74,88,58
"421",0,1,1,1,0,4,41,57,113,58,25,33,26,27,31,20,20,23,31,22,15,4,9,1
"520",7,2,4,3,3,2,23,21,55,80,107,191,215,225,277,317,837,2221,1159,358,82,73,28,11
"500",16,14,6,5,5,12,43,292,336,261,191,179,213,158,190,255,239,321,144,63,53,55,38,40
"3132",10,1,5,3,0,2,26,53,58,103,119,137,204,227,197,209,381,404,140,102,45,29,29,24
"419",1,2,0,0,2,0,51,44,128,126,65,30,30,28,22,21,16,27,30,29,19,18,13,1
"245",3,0,2,1,0,1,6,17,67,82,40,44,50,33,32,32,22,38,27,20,31,16,12,7
"3114",1,0,0,2,0,0,0,4,4,5,6,9,6,14,25,18,34,58,77,63,57,8,11,9
"3073",15,10,3,5,0,0,0,12,31,48,22,27,30,25,24,31,21,44,49,34,37,19,26,26
"278",7,5,2,0,3,3,9,68,125,64,36,37,53,52,41,50,56,80,67,63,40,21,19,26
"443",7,4,1,2,0,1,5,20,51,41,22,28,18,24,26,30,17,29,20,23,31,8,4,10
"3123",1,0,1,0,0,0,6,3,14,4,10,13,11,20,17,15,22,40,22,7,5,6,5,4
"3180",18,11,1,0,1,1,2,7,13,26,39,60,87,77,97,104,82,115,85,86,97,60,84,34
"3113",19,8,6,1,3,1,15,45,110,83,82,87,86,74,72,102,74,112,106,133,97,67,51,32
"3063",5,7,3,3,3,0,5,3,10,12,14,13,27,14,20,15,16,17,16,24,15,14,12,13
"313",14,7,1,1,0,5,21,66,135,118,79,52,57,55,56,62,62,75,91,69,68,43,25,20
"233",1,0,0,0,0,5,0,19,50,46,33,28,55,36,23,52,34,68,57,28,21,10,3,5
"3067",0,3,1,2,2,3,2,27,27,36,46,18,23,28,37,40,19,15,25,27,32,27,19,6
"3137",19,2,1,3,2,2,25,65,139,205,194,282,371,401,432,413,486,505,417,300,268,104,33,24
"3046",4,0,0,1,0,2,5,12,24,36,31,36,40,27,23,24,20,15,38,21,12,11,8,8
"390",6,4,3,2,0,1,5,40,64,42,40,41,65,54,31,56,106,308,183,94,75,34,34,20
"400",5,2,0,2,0,1,2,32,136,136,33,41,45,46,60,33,44,36,24,31,32,14,9,6
"3158",18,4,3,1,0,5,43,121,217,193,127,137,189,209,182,180,253,323,339,375,208,154,85,39
"3057",6,4,3,0,1,3,9,19,96,87,35,20,11,33,8,14,13,14,15,14,15,13,7,1
"3066",6,0,2,1,2,1,2,10,13,5,18,16,20,20,39,29,33,28,67,34,18,12,5,1
"137",4,2,0,3,0,2,7,21,36,45,65,113,178,191,195,189,484,493,111,48,28,26,15,15
"339",7,3,3,0,0,1,4,61,186,149,55,38,71,46,35,55,48,70,50,37,37,21,8,2
"3110",20,8,11,15,2,0,16,65,153,74,76,82,81,77,87,85,68,88,89,106,75,45,37,30
"266",9,2,3,3,1,3,19,131,305,75,53,56,45,66,60,49,57,64,62,44,54,26,29,9
"298",5,4,0,1,1,1,8,10,30,35,29,36,31,51,29,37,35,59,45,43,29,37,21,29
"343",7,1,0,1,0,1,4,17,45,53,35,62,71,77,93,82,97,98,105,96,46,17,10,12
"3058",3,3,0,4,0,4,21,21,55,29,26,23,24,16,31,22,21,18,24,16,26,17,7,9
"322",7,9,1,1,1,3,6,62,120,101,67,108,145,119,102,120,111,128,131,97,96,59,37,27
"408",9,3,2,4,1,9,19,92,263,109,62,87,85,81,79,88,95,139,123,126,131,62,80,14
"3116",11,6,1,0,5,17,25,102,211,138,87,76,62,62,66,75,47,77,76,89,79,48,31,24
"3138",2,4,0,0,0,0,4,24,85,109,82,79,65,99,91,70,98,103,91,72,51,31,35,20
"3136",5,0,0,1,0,1,4,20,31,35,28,54,55,69,64,65,55,108,65,41,24,6,1,6
"353",20,6,3,1,1,1,12,15,66,50,46,36,37,35,31,46,62,65,68,55,47,45,25,39
"372",5,5,5,1,2,2,5,30,21,27,20,20,27,28,29,39,39,38,25,18,18,16,10,10
"3053",2,1,0,1,0,0,1,14,23,20,25,21,9,17,27,14,13,15,13,15,18,16,3,7
"323",20,24,12,3,2,11,6,52,140,96,59,63,79,79,101,114,178,335,345,205,119,88,62,45
"3179",2,4,1,0,3,0,1,7,11,16,12,15,15,12,20,6,20,15,9,16,15,10,12,4
"3098",2,3,2,1,1,2,7,43,78,48,35,35,30,37,48,43,32,41,78,50,52,32,14,10
"321",16,3,4,3,0,11,23,17,69,55,78,92,118,111,114,116,136,135,196,113,85,40,38,12
"3103",43,37,25,32,8,4,11,23,21,34,42,38,39,65,69,97,102,90,103,90,94,80,68,62
"144",8,3,1,0,1,1,1,11,44,31,37,42,71,55,58,70,63,69,53,62,55,41,27,23
"3143",13,0,2,1,0,2,17,57,123,133,197,360,522,545,604,603,562,497,454,291,207,115,90,19
"3078",21,8,6,3,6,0,3,17,61,77,49,41,66,64,81,58,65,79,116,103,82,37,30,35
"386",10,11,2,6,2,0,9,31,111,150,154,135,204,219,165,187,387,382,290,127,92,65,43,32
"3083",23,8,2,3,0,2,21,28,61,45,30,39,47,31,47,31,40,35,53,69,65,39,25,13
"3232",7,4,2,3,2,0,1,27,42,52,24,39,38,39,46,44,31,67,60,60,45,22,14,9
"309",9,1,1,2,0,5,18,43,52,81,91,139,156,200,225,249,388,637,257,197,106,63,48,18
"3081",19,3,3,8,1,2,7,12,55,85,46,38,41,35,33,27,39,29,34,53,29,19,25,22
"216",0,0,0,0,2,2,9,14,52,31,33,40,73,55,59,55,50,73,78,56,62,29,15,20
"3127",4,1,0,0,0,5,1,1,5,18,33,14,18,17,39,18,29,27,21,24,29,19,4,4
"392",9,13,2,4,2,2,7,31,57,73,55,66,96,104,87,103,161,246,198,109,77,57,25,26
"3056",13,3,2,0,0,2,1,4,15,41,16,13,13,15,16,31,24,26,32,33,17,9,9,9
"3069",3,2,0,3,0,0,2,4,38,22,17,15,34,11,18,22,14,18,19,40,23,19,13,8
"3094",7,7,3,0,3,1,8,30,43,81,45,35,40,50,34,33,36,47,42,65,49,28,19,17
"2001",0,0,0,0,0,0,1,13,12,11,17,9,20,23,23,22,18,42,42,38,23,99,28,6
"3075",5,0,1,0,0,1,0,2,10,11,17,14,13,15,12,11,8,15,38,19,16,15,10,8
"3121",9,0,0,0,0,0,1,15,29,16,25,17,18,23,27,41,31,42,55,39,21,23,15,18
"3237",4,4,2,0,0,0,4,35,10,23,21,25,23,35,30,21,30,54,25,19,15,9,14,7
"3055",16,6,5,5,2,1,4,11,21,37,33,20,25,35,20,26,15,22,35,42,27,38,17,23
"3059",1,1,0,0,1,1,1,8,22,13,17,13,14,12,15,14,19,10,7,5,10,4,4,1
"3048",6,12,4,3,1,0,12,5,35,35,24,16,26,18,10,22,14,22,17,18,16,13,7,4
"3128",1,3,0,0,4,0,0,4,6,10,14,12,18,18,16,10,17,39,16,16,20,14,4,0
"3221",3,1,0,0,0,0,1,3,12,12,6,17,24,11,26,21,46,91,35,19,15,8,7,1
"3044",1,2,0,2,0,0,1,6,11,6,6,4,11,8,9,8,15,10,11,12,5,6,9,3
"3105",13,11,2,5,10,6,5,7,19,30,22,18,27,27,25,35,27,38,42,45,44,27,39,15
"3182",0,0,0,0,0,0,0,0,0,0,20,84,100,175,208,174,164,131,43,0,0,0,0,0
"3254",0,0,0,0,0,0,0,0,0,0,45,76,124,150,144,238,194,120,18,0,0,0,0,0
"3042",8,7,1,4,2,1,10,28,28,22,13,12,27,19,18,12,28,65,36,40,42,16,15,6
"260",6,0,1,1,1,3,8,12,28,29,48,57,99,77,100,102,195,306,110,105,74,27,14,9
"2005",0,0,0,0,0,0,0,1,0,3,0,4,2,2,1,4,10,10,12,1,1,1,0,1
"3152",6,4,0,4,1,8,16,27,37,29,18,21,25,31,22,37,57,79,66,73,52,23,17,12
"442",23,12,15,9,2,17,59,65,233,311,211,207,218,233,227,216,250,385,370,196,129,57,57,44
"446",19,17,6,11,2,32,23,78,190,266,192,213,236,285,240,245,267,411,549,330,247,168,145,69
"3256",10,5,4,2,1,2,19,26,64,54,113,126,189,158,147,184,184,234,249,254,202,143,57,43
"3257",0,0,0,0,0,0,0,0,0,0,7,14,26,28,42,43,18,0,0,0,0,0,0,0
"375",0,0,0,0,0,0,1,0,7,7,4,4,4,4,6,7,7,4,6,5,7,0,1,1
"3260",9,3,4,5,1,4,7,17,21,39,45,47,35,49,63,33,65,69,104,84,60,40,21,27
"3259",5,4,2,1,1,3,16,13,31,14,16,33,34,24,40,34,44,69,63,63,49,22,24,10
